"","SURVEY_YEAR","est","lwr","upr","log_est","se","est.t","lwr.t","upr.t"
"1",1978,27059013.0874092,9301429.41095525,78718028.9087831,17.1135307087709,0.544832492218452,27059.0130874092,9301.42941095525,78718.0289087831
"2",1979,16024704.6617236,5822778.09340979,44101141.306776,16.5896421307555,0.516516679533005,16024.7046617236,5822.77809340979,44101.141306776
"3",1980,36258942.3083456,11103197.4897117,118408314.230036,17.4061965932115,0.603813598417944,36258.9423083456,11103.1974897117,118408.314230036
"4",1981,20503542.534205,7752092.55423001,54229906.7653109,16.8361082357259,0.496251396207425,20503.542534205,7752.09255423001,54229.9067653109
"5",1982,31195353.3644892,13573890.2412278,71692790.6621504,17.2557797110631,0.42455935280955,31195.3533644892,13573.8902412278,71692.7906621504
"6",1983,19177708.2180648,6384101.24703415,57609439.1780034,16.7692591321711,0.561203095242246,19177.7082180648,6384.10124703415,57609.4391780034
"7",1984,13631103.16685,3536204.48210106,52544182.4661985,16.4278647370703,0.688431123223312,13631.10316685,3536.20448210106,52544.1824661985
"8",1985,16959100.4357111,2848062.87934465,100984809.596169,16.6463151465741,0.910305256094261,16959.1004357111,2848.06287934465,100984.809596169
"9",1986,2842080.98157265,850907.508159819,9492717.16180444,14.8600470818049,0.615311493339916,2842.08098157265,850.907508159819,9492.71716180444
"10",1987,6876764.0776841,1854545.63752937,25499444.8360549,15.7436587617202,0.668639060397778,6876.7640776841,1854.54563752937,25499.4448360549
"11",1988,6839139.12045622,2067955.15287373,22618393.7518932,15.7381724220953,0.610267129082976,6839.13912045622,2067.95515287373,22618.3937518932
"12",1989,10467617.58226,3679378.44442436,29779762.9418851,16.1637970098919,0.533449911952919,10467.61758226,3679.37844442436,29779.7629418851
"13",1990,12488131.692643,4622098.54947636,33740828.2197839,16.340289286657,0.507116407792453,12488.131692643,4622.09854947636,33740.8282197838
"14",1991,12566870.0840971,5666836.14441928,27868500.109378,16.3465745506826,0.406350849414005,12566.8700840971,5666.83614441928,27868.500109378
"15",1992,26750861.9962646,7144534.26829203,100161688.735837,17.1020772549465,0.673593535913357,26750.8619962646,7144.53426829203,100161.688735837
"16",1993,20091894.9943085,6983267.42913366,57807358.5980941,16.8158270575946,0.539193366646657,20091.8949943085,6983.26742913366,57807.3585980941
"17",1994,16911985.530973,5006228.48559065,57131881.8993328,16.6435331315438,0.621103116621768,16911.985530973,5006.22848559065,57131.8818993328
"18",1995,16489113.0734214,4892859.95797521,55568900.8643916,16.6182109073659,0.619870246585869,16489.1130734214,4892.85995797521,55568.9008643916
"19",1996,25929603.3028092,7533086.14819235,89252175.5645116,17.0708958586246,0.630664902786675,25929.6033028092,7533.08614819235,89252.1755645115
"20",1997,64830515.976467,14391007.2023004,292057098.067682,17.9872869760346,0.767959471848722,64830.515976467,14391.0072023004,292057.098067682
"21",1998,32156385.6767188,8175005.36297826,126487151.246733,17.2861216102851,0.698752472146746,32156.3856767188,8175.00536297826,126487.151246733
"22",1999,6536433.60984467,1336977.57775283,31956380.6056631,15.692902255097,0.809698638463626,6536.43360984467,1336.97757775283,31956.3806056631
"23",2000,5566366.54541141,1394727.60014188,22215403.5775326,15.5322530732675,0.706157561429693,5566.36654541141,1394.72760014188,22215.4035775326
"24",2001,6080411.09923742,1693097.17650048,21836548.8105929,15.6205828666627,0.652314439593431,6080.41109923742,1693.09717650048,21836.5488105929
"25",2002,4277471.91888836,1027778.27955884,17802250.1358291,15.2688727198849,0.727545358364273,4277.47191888836,1027.77827955884,17802.2501358291
"26",2003,2761944.15332194,828289.169487387,9209749.18794394,14.8314453930952,0.614464241019556,2761.94415332194,828.289169487387,9209.74918794394
"27",2004,4115062.20607029,955970.86929635,17713653.7353824,15.2301645088856,0.744749291455047,4115.06220607029,955.97086929635,17713.6537353824
"28",2005,7039614.44034831,1426322.86356396,34744006.9388878,15.7670639596385,0.81453215766495,7039.61444034831,1426.32286356396,34744.0069388878
"29",2006,9801089.31677943,2561244.2759269,37505736.05898,16.098004092237,0.684706637042601,9801.08931677943,2561.2442759269,37505.73605898
"30",2007,63609783.7704933,12262891.4833976,329955182.006379,17.9682778493487,0.839908056849959,63609.7837704933,12262.8914833976,329955.182006379
"31",2008,12229853.6393578,3300342.58126537,45319331.6624627,16.3193905402457,0.66830498775714,12229.8536393578,3300.34258126537,45319.3316624627
"32",2009,41932072.9171428,8796449.17355615,199887330.039304,17.551561555491,0.796801815132963,41932.0729171428,8796.44917355616,199887.330039304
"33",2010,65345725.9406769,16826503.8938873,253770119.19067,17.9952025933046,0.692225362315444,65345.7259406769,16826.5038938873,253770.11919067
"34",2011,134347227.447461,28759994.7447324,627579305.317006,18.7159382560243,0.786464628990258,134347.227447461,28759.9947447324,627579.305317006
"35",2012,35352041.8925452,8654651.85658463,144404059.999412,17.380866710804,0.718002575895989,35352.0418925452,8654.65185658463,144404.059999412
"36",2013,12452942.6769382,2600949.62317249,59622754.679099,16.3374675125399,0.799035262333019,12452.9426769382,2600.94962317249,59622.754679099
"37",2014,37775178.639667,8266330.76225216,172623641.891385,17.4471627951567,0.775249708208417,37775.1786396671,8266.33076225216,172623.641891385
"38",2015,54142708.6334378,11548362.536131,253839701.428998,17.8071338710696,0.78832043350746,54142.7086334378,11548.362536131,253839.701428998
"39",2016,17894765.8179039,3365525.88497944,95147877.2178798,16.7000188156425,0.852527923546654,17894.7658179039,3365.52588497944,95147.8772178798
"40",2017,13662624.170413,2430209.15847978,76811207.2043723,16.4301744998365,0.88097874675007,13662.624170413,2430.20915847978,76811.2072043723
"41",2018,2822926.2302184,817670.465308138,9745872.98839511,14.8532845751968,0.632190134461474,2822.9262302184,817.670465308138,9745.87298839511
"42",2019,4850089.80958708,1411310.37161598,16667751.9234311,15.3945077801829,0.629847597999153,4850.08980958708,1411.31037161598,16667.7519234311
"44",2021,2662923.61121356,737233.681047824,9618608.51104916,14.7949351791475,0.655254381070937,2662.92361121356,737.233681047824,9618.60851104916
"45",2022,3543943.29359588,947297.635916405,13258276.5880897,15.0807505899007,0.673166437775974,3543.94329359588,947.297635916406,13258.2765880897
"46",2023,6839989.27179221,1456512.49436421,32121559.8350601,15.7382967211461,0.789168219239486,6839.98927179221,1456.51249436421,32121.5598350601
"47",2024,5180259.42865206,1219101.67015692,22012181.9246497,15.4603656957329,0.738146668816674,5180.25942865206,1219.10167015692,22012.1819246497
